,Tweet_text,emotion
3905,closing pay gap issued politicians score political,disgust
3906,2014/04/10 06:00: politicians block equal pay bill women,sadness
3907,i'm tired politicians thinking #equalpay something new. crying loud!this resolved,guilt
3908,"thanks
 senjeffmerkley ronwyden voting advance #equalpay solution! shame politicians blocked it.",guilt
3909,minimum wage politicians; term,sadness
3910,since politicians,sadness
3911,worst administration trying desperately,sadness
3912,career politicians nancy hillary nothing equal pay even bill white,sadness
3913,#equalpay law need make jackass politicians get,sadness
3914,fundamentally wrong day age washington politicians continue block equal pay equal...,sadness
3915,"think put politicians #minimumwage & make sure #equalpay with
 access #obamacare ..thats #fair",sadness
3916,data equal pay,sadness
3917,guess i'd take politicians claiming women's equal pay paid women hire,sadness
3918,"gender gap 4 over
 decade.how have
 politicians able get away with
 blocking equal pay 4",sadness
3919,captyonah school teachers politicians paid retiring save $,joy
3920,new post pjm: website shows politicians women\xe2\x80\x99s equal pay (video),sadness
3921,real question,sadness
3922,#texas politicians #equalpay,joy
3923,"ellenpage absolutely not! need get rid ""politicians"" don\'t support equality - equal",sadness
3924,illinois politicians show support equal pay day: illinois attorney general lisa madigan perfectly summed up...,fear
3925,world catches,guilt
3926,it's seems like ones opposed equal pay bill old white politicians. goddamn he's considered equal,sadness
3927,news flash: politicians make politics. it's world works. gop's excuse get behind equal,sadness
3928,huffpostpol reppaulryan laughing loud . seriously? gop side rich wives idiot politicians equal,sadness
3929,hypocrisy politicians jumping equal pay bandwagon stunning.\n\nall need allow...,sadness
3930,equal pay equal twerk. hey,sadness
3931,politicians advocates rally chicagoans equal pay equal work. #equalpayday2014,sadness
3932,"#equalpay = #equalscommunism. politicians use guise ""equal pay"" promote communist",sadness
3933,#equalpay politicians must pay crimes like average taxpayer without power,sadness
3934,maybe politicians want,sadness
3935,really excited politicians telling don't want equal pay. really women want nailed,sadness
3936,#equalpay?,anger
3937,equal pay equal work partisan issue. fuck wrong people (and people mean,sadness
3938,#illinois politicians show support #equalpay,sadness
3939,politicians & advocates really chicago equal pay,sadness
3940,illinois politicians show support equal pay day,sadness
3941,thedemocrats replujangrisham repspeier shows smart politicians considering equal pay law 50 years,sadness
3942,reuters women equal pay it's thing makes sense - politicians want,sadness
3943,#equalpay platitude politicians used get votes. ignores productivity would hurt women,sadness
3944,really people think shouldn't #equalpay equal work? hysterical hearing politicians say 'we support.' good,disgust
3945,barackobama it's preposterous woman anywhere would support politicians equal,sadness
3946,would love hear politicians' reasons voting,guilt
3947,i\xe2\x80\x99d like know politicians equal pay equal work. name,sadness
3948,"barackobama senate ought reduce potus' salary lowest with
 staffer. that's equal pay! politicians go",sadness
3949,i'm totally behind idea #equalpayday2014. i'm really,anger
3950,"barackobama: america deserves equal pay equal work."" \xe2\x80\x94president obama #fairfuturenow"" cutting pay politicians",sadness
3951,,sadness
3952,"with
 alone gender pay gap. men average
",sadness
3953,obama talking equal pay,sadness
3954,equal pay day today. let\'s see politicians get balls forge meaningful change women.,sadness
3955,politicians left love talk equal,sadness
3956,republican women politicians stop stupid women want married. get brain & support equal pay women,sadness
3957,"reply
 dems' equal pay women scam: alleged politicians equal",sadness
3958,#wrong mr.,joy
3959,perry talking equal pay nonsense \xe2\x80\xa6 right rick. politicians getting minimum wage?,sadness
3960,get annoyed politicians support policy affects close relative,joy
3961,h_appleby heartfailuredr drs specialist skills & experts field. politicians..wot skill?equal pay 4 equal work? drs deserve,sadness
3962,democratic politicians forgot equal pay act 1963 already ensures men women paid,sadness
3963,equal pay women,sadness
3964,...have global marriage equality become new politicians. tell they're mums don't get equal,sadness
3965,"president obama: let\'s make sure women get equal pay equal work. #standwithwomen"" agree with#potus.where you
 italian",sadness
3966,"calling politicians communist today unfair. least communists require people hold job order receive ""equal""",sadness
3967,miikaylahhrosee limbaugh influence,joy
3968,guardianus / i'd welcome obama & fellow politicians wages amount. equal pay keeps doctor,sadness
3969,kburtonbrown yet prolife people vote prolife politicians cut foodstamps fight equal pay laws,sadness
3970,thedemocrats \neasy define equal pay even 50 years,sadness
3971,#whatwomenneed - politicians understand equal work deserves equal,sadness
3972,without female politicians wouldn't equal,sadness
3973,enough enough! let's tee up. show cards let's play. equal pay us,sadness
3974,politicians serious boosting,sadness
3975,"aisfororg waiting day politicians saying ""women deserve equal pay equal work"" considered",sadness
3976,(i find disappointing still get excited politicians pushing equal pay,guilt
3977,"women develope, us develops. deserve equal pay:",sadness
3978,rosadelauro like sunflower beaming crabby politicians. high fives around equal,sadness
3979,btfabian politicians talking equal pay long,sadness
3980,that's know politicians dream sellers. #equalpay act agenda years nothing,sadness
3981,republican politicians: supposed clap obama talks equal,sadness
3982,equal pay! highest dials gop. people get it. misogynist politicians,sadness
3983,women deserve equal pay equal work! politicians? pay equally,sadness
3984,"nh dem
 want #incomeequality? fine nh politicians paid state reps! $100",sadness
3985,equal pay equal work women winning position,sadness
3986,call girls stop answering politicians creep phone,sadness
3987,really equal work equal,sadness
3988,would want politicians vote equal pay? sign petition hold account ->,sadness
3989,seanconreed seen many women iranian parliament compared us female politicians? abortion & equal pay us,sadness
3990,owenjones84 what's equal pay review about? get 20% pay cut politicians want 11% pay,sadness
3991,,guilt
3992,flsweetpea that_eggplant things bad,joy
3993,"thanks
 retweets
 tucnews craigpberry laviniadrake. #equalpay could learn fm living wage camp: politicians falling",guilt
3994,equal pay day time politicians sort scandal. women still getting 85% male comparators,sadness
3995,wirespyuk preach human rights. equal pay equal work. conservative politicians say society needs,sadness
3996,,anger
3997,,fear
3998,don\xe2\x80\x99t want see \xe2\x80\x9cquota\xe2\x80\x9d female workers politicians. want equal,sadness
3999,shopping macys today? remember actively lobby politicians pass equal pay,sadness
4000,video: ilyseh politicians behind clinic closures oppose equal pay & prenatal care,joy
4001,likwidcyance women get equal,sadness
4002,"#tweetleak know women still mad hell several politicians stated ""women don\'t want equal pay""",sadness
4003,#liberalsgetupsetwhen women denied equal,sadness
4004,#womenareright expect politicians endorse equal pay equal,sadness
4005,people hate politicians: rick perry vetoes equal pay bill via,sadness
4006,#missutah said need create education better asked equal pay. don't blame her. i've seen worse come politicians,sadness
4007,good explanation listening politicians conflate -> #iwv & #iwf action marks equal pay act 50 years,joy
4008,"julieborowski thoroughly annoys debate #equalpay going turn nothing shouts ""sexist""",sadness
4009,nancypelosi #equalpay : politicians could fix wanted right,sadness
4010,barackobama #equalpay,guilt
4011,nerdywonka missaleksandrag little tired politicians giving lip service equal pay; women thought equals -,sadness
4012,women don't want equal pay & week's crackpot politicians,sadness
4013,"maybe women don\'t want politicians. ""maybe women don\'t want equal pay."" ""maybe women don\'t want date",sadness
4014,bad gop male politicians work deny women equal,sadness
4015,equal pay equal work - gender balance politicians #whitehall #genderinequality drwollastonmp ...,sadness
4016,"tribunal witness commented ""these equal pay cases gone longer second
 world war"" - politicians need get interested",sadness
4017,gender wage gap--typical woman misses,sadness
4018,politicians employed,sadness
4019,"equal pay day' edition via wordpressdotcom about
 politicians earn median income district",sadness
4020,"juliancastro equal pay? politicians deserve make so
 much every day joe",sadness
4021,equal pay day,anger
4022,it's equal pay day two #women politicians things say it:,sadness
4023,problem communism: equal pay unequal contributions society. politicians live,sadness
4024,scottish politicians women want? safe,sadness
4025,nimkoali really politicians no. lab women fighting equal pay generation. close ti making,sadness
4026,maureenjohnson actual equal pay us. also politicians living reproduction choices,sadness
